OKRES	KODZASTUP	COBVODU	POR_STR_HL	OSTRANA	PORCISLO	JMENO	PRIJMENI	POHLAVI	TITULPRED	TITULZA	VEK	POVOLANI	BYDLISTEN	PSTRANA	NSTRANA	PLATNOST
6201	581364	1	1	463	1	Antonín	Fojt	M			61	starosta	Bořitov	99	80	A
6201	581364	1	1	463	2	Alois	Ťoupek	M			58	podnikatel	Bořitov	99	80	A
6201	581364	1	1	463	3	Petr	Kolínek	M	Ing.		36	profesionální hasič	Bořitov	99	80	A
6201	581364	1	1	463	4	Bohumír	Verner	M	PaedDr.		69	důchodce	Bořitov	99	80	A
6201	581364	1	1	463	5	Jan	Podloučka	M	Bc.		46	programátor	Bořitov	99	80	A
6201	581364	1	1	463	6	Dagmar	Burgerová	F	Ing.		33	projektová manažerka	Bořitov	99	80	A
6201	581364	1	1	463	7	Zuzana	Machorková	F			47	soukromá podnikatelka	Bořitov	99	80	A
6201	581364	1	1	463	8	Josef	Konečný	M			71	důchodce	Bořitov	99	80	A
6201	581364	1	1	463	9	Zuzana	Židová	F	Ing.		40	projektová manažerka	Bořitov	99	80	A
6201	581364	1	1	463	10	Jan	Křenek	M	Mgr.		37	realitní makléř	Bořitov	99	80	A
6201	581364	1	1	463	11	Jan	Svoboda	M	Ing.		26	účetní	Bořitov	99	80	A
6201	581364	1	1	463	12	Tomáš	Pavlíček	M	Mgr. Bc.	DiS.	30	státní zaměstnanec	Bořitov	99	80	A
6201	581364	1	1	463	13	Čestmír	Kudláček	M	Ing.		47	úředník	Bořitov	99	80	A
6201	581364	1	1	463	14	Eva	Kučerová	F			43	vedoucí stravování	Bořitov	99	80	A
6201	581364	1	1	463	15	Jiří	Hort	M			52	technik	Bořitov	99	80	A
6201	581364	1	2	181	1	Tomáš	Včelař	M	Ing.		43	obchodní zástupce	Bořitov	99	181	A
6201	581364	1	2	181	2	Marie	Petráková	F			61	nutriční terapeutka	Bořitov	99	181	A
6201	581364	1	2	181	3	Věra	Vitouchová	F			59	OSVČ	Bořitov	99	181	A
6201	581364	1	2	181	4	Jiří	Kovář	M	Ing.		47	technik	Bořitov	99	181	A
6201	581364	1	2	181	5	Tomáš	Žid	M	Ing.		40	vysokoškolský pedagog	Bořitov	99	181	A
6201	581364	1	2	181	6	Lenka	Nedomová	F	Mgr.		46	technická pracovnice	Bořitov	99	181	A
6201	581364	1	2	181	7	Pavlína	Včelařová	F			42	THP pracovník	Bořitov	99	181	A
6201	581364	1	2	181	8	Dagmar	Schiffnederová	F	Ing.		48	účetní	Bořitov	99	181	A
6201	581364	1	2	181	9	Petr	Podmele	M			45	vedoucí programátor	Bořitov	99	181	A
6201	581364	1	2	181	10	Antonín	Štrof	M	PhDr.		69	důchodce	Bořitov	99	181	A
6201	581364	1	2	181	11	Karel	Tihon	M	Ing.		38	výrobní ředitel	Bořitov	99	181	A
6201	581364	1	2	181	12	Roman	Bosák	M	Ing.		54	projektant	Bořitov	99	181	A
6201	581364	1	2	181	13	Michal	Ostrý	M			48	nástrojař	Bořitov	99	181	A
6201	581364	1	2	181	14	Ivona	Štěpánková	F	Bc.		33	asistentka soudního znalce	Bořitov	99	181	A
6201	581364	1	2	181	15	Pavel	Polák	M			74	důchodce	Bořitov	99	181	A
6201	581364	1	3	901	1	Jiří	Kakáč	M	Ing.		43	vedoucí pracovník	Bořitov	99	80	A
6201	581364	1	3	901	2	Hana	Šejnohová	F	Ing.		54	ekonomka	Bořitov	99	80	A
6201	581364	1	3	901	3	Karolína	Kubicová	F	Mgr.		35	sociální pracovnice	Bořitov	99	80	A
6201	581364	1	3	901	4	Tomáš	Werner	M	RNDr.	CSc.	57	IT specialista	Bořitov	99	80	A
6201	581364	1	3	901	5	Miroslav	Veselý	M			40	technik dokumentace	Bořitov	99	80	A
6201	581364	1	3	901	6	David	Tesař	M			41	prodejce	Bořitov	99	80	A
6201	581364	1	3	901	7	Leoš	Svoboda	M			46	OSVČ	Bořitov	99	80	A
6201	581364	1	3	901	8	Jaroslava	Pařízková	F	Bc.		42	fyzioterapeutka	Bořitov	99	80	A
6201	581364	1	3	901	9	Hana	Barteková	F			42	klasifikátorka textilií	Bořitov	99	80	A
6201	581364	1	3	901	10	Jiří	Kolínek	M	Ing.		41	zemědělský technik	Bořitov	99	80	A
6201	581364	1	3	901	11	Kamila	Krésová	F	Bc.		41	zdravotní sestra	Bořitov	99	80	A
6201	581364	1	3	901	12	Dagmar	Kakáčová	F		DiS.	43	pedagogický pracovník	Bořitov	99	80	A
6201	581364	1	3	901	13	Ivo	Doležel	M			19	student	Bořitov	99	80	A
6201	581364	1	3	901	14	Lucie	Müllerová	F	MUDr.		33	lékařka	Bořitov	99	80	A
6201	581364	1	3	901	15	Michaela	Jirmanová Bařinová	F	Mgr.		40	OSVČ	Bořitov	99	80	A
6201	581364	1	4	1	1	Jiří	Sedláček st.	M			57	skladník	Bořitov	1	1	A
6201	581364	1	4	1	2	Lubomíra	Olivová	F			42	výkonná ředitelka	Bořitov	99	1	A
6201	581364	1	4	1	3	Ondřej	Čuma	M	Ing.		45	projektant	Bořitov	99	1	A
6201	581364	1	4	1	4	Jiří	Dosedla	M			28	OSVČ	Bořitov	99	1	A
6201	581364	1	4	1	5	Aleš	Pachlopník	M			45	čalouník	Bořitov	99	1	A
6201	581364	1	4	1	6	Jiří	Sedláček ml.	M			31	obchodní manažer	Bořitov	1	1	A
6201	581364	1	4	1	7	Pavel	Němec	M			53	OSVČ	Bořitov	99	1	A
6201	581364	1	4	1	8	Petr	Kučera	M			40	OSVČ	Bořitov	99	1	A
6201	581364	1	4	1	9	Oldřich	Ešner	M	Ing.	DiS.	38	vedoucí IT vývoje	Bořitov	99	1	A
6201	581364	1	4	1	10	Lubora	Bednaříková	F	Mgr.		60	farmaceutka	Bořitov	99	1	A
6201	581364	1	4	1	11	Radek	Martínek	M			55	technik mechanizace	Bořitov	99	1	A
6201	581364	1	4	1	12	Ján	Gula	M	Ing.		49	programátor průmyslových zařízení	Bořitov	99	1	A
6201	581364	1	4	1	13	Pavel	Dvořáček	M			50	OSVČ	Bořitov	99	1	A
6201	581364	1	4	1	14	Martin	Doležel	M			48	automechanik	Bořitov	99	1	A
6201	581364	1	4	1	15	František	Reichmann	M			46	zahradník	Bořitov	99	1	A
